promo_id,transaction_id,product_id,store_id,date,discount_pct,promo_type
PRM0012153,TXN00061055,P017,S004,2024-01-17,0.22,Clearance
PRM0012154,TXN00061066,P017,S004,2024-01-28,0.34,Clearance
PRM0012155,TXN00061078,P017,S004,2024-02-09,0.15,Seasonal
PRM0012156,TXN00061080,P017,S004,2024-02-11,0.08,Seasonal
PRM0012157,TXN00061090,P017,S004,2024-02-21,0.07,Clearance
PRM0012158,TXN00061095,P017,S004,2024-02-26,0.1,Clearance
PRM0012159,TXN00061097,P017,S004,2024-02-28,0.37,Flash Sale
PRM0012160,TXN00061098,P017,S004,2024-02-29,0.29,Clearance
PRM0012161,TXN00061100,P017,S004,2024-03-02,0.26,Clearance
PRM0012162,TXN00061101,P017,S004,2024-03-03,0.24,Flash Sale
PRM0012163,TXN00061110,P017,S004,2024-03-12,0.21,Flash Sale
PRM0012164,TXN00061112,P017,S004,2024-03-14,0.1,Flash Sale
PRM0012165,TXN00061117,P017,S004,2024-03-19,0.08,Festival
PRM0012166,TXN00061118,P017,S004,2024-03-20,0.33,Clearance
PRM0012167,TXN00061120,P017,S004,2024-03-22,0.11,Flash Sale
PRM0012168,TXN00061121,P017,S004,2024-03-23,0.25,Flash Sale
PRM0012169,TXN00061124,P017,S004,2024-03-26,0.32,Festival
PRM0012170,TXN00061129,P017,S004,2024-03-31,0.35,Flash Sale
PRM0012171,TXN00061130,P017,S004,2024-04-01,0.16,Flash Sale
PRM0012172,TXN00061132,P017,S004,2024-04-03,0.05,Clearance
PRM0012173,TXN00061141,P017,S004,2024-04-12,0.35,Seasonal
PRM0012174,TXN00061142,P017,S004,2024-04-13,0.25,Seasonal
PRM0012175,TXN00061144,P017,S004,2024-04-15,0.39,Clearance
PRM0012176,TXN00061145,P017,S004,2024-04-16,0.21,Festival
PRM0012177,TXN00061146,P017,S004,2024-04-17,0.4,Festival
PRM0012178,TXN00061148,P017,S004,2024-04-19,0.19,Flash Sale
PRM0012179,TXN00061157,P017,S004,2024-04-28,0.32,Flash Sale
PRM0012180,TXN00061160,P017,S004,2024-05-01,0.19,Seasonal
PRM0012181,TXN00061170,P017,S004,2024-05-11,0.37,Festival
PRM0012182,TXN00061173,P017,S004,2024-05-14,0.31,Seasonal
PRM0012183,TXN00061176,P017,S004,2024-05-17,0.23,Festival
PRM0012184,TXN00061183,P017,S004,2024-05-24,0.34,Clearance
PRM0012185,TXN00061187,P017,S004,2024-05-28,0.38,Festival
PRM0012186,TXN00061188,P017,S004,2024-05-29,0.14,Festival
PRM0012187,TXN00061190,P017,S004,2024-05-31,0.24,Seasonal
PRM0012188,TXN00061194,P017,S004,2024-06-04,0.24,Festival
PRM0012189,TXN00061195,P017,S004,2024-06-05,0.29,Festival
PRM0012190,TXN00061196,P017,S004,2024-06-06,0.17,Festival
PRM0012191,TXN00061197,P017,S004,2024-06-07,0.37,Clearance
PRM0012192,TXN00061209,P017,S004,2024-06-19,0.05,Festival
PRM0012193,TXN00061216,P017,S004,2024-06-26,0.25,Clearance
PRM0012194,TXN00061218,P017,S004,2024-06-28,0.27,Clearance
PRM0012195,TXN00061222,P017,S004,2024-07-02,0.19,Flash Sale
PRM0012196,TXN00061223,P017,S004,2024-07-03,0.12,Seasonal
PRM0012197,TXN00061230,P017,S004,2024-07-10,0.38,Seasonal
PRM0012198,TXN00061235,P017,S004,2024-07-15,0.1,Seasonal
PRM0012199,TXN00061241,P017,S004,2024-07-21,0.34,Seasonal
PRM0012200,TXN00061250,P017,S004,2024-07-30,0.39,Seasonal
PRM0012201,TXN00061263,P017,S004,2024-08-12,0.1,Clearance
PRM0012202,TXN00061267,P017,S004,2024-08-16,0.23,Seasonal
PRM0012203,TXN00061275,P017,S004,2024-08-24,0.15,Flash Sale
PRM0012204,TXN00061290,P017,S004,2024-09-08,0.1,Seasonal
PRM0012205,TXN00061293,P017,S004,2024-09-11,0.05,Clearance
PRM0012206,TXN00061296,P017,S004,2024-09-14,0.26,Seasonal
PRM0012207,TXN00061297,P017,S004,2024-09-15,0.4,Festival
PRM0012208,TXN00061300,P017,S004,2024-09-18,0.06,Festival
PRM0012209,TXN00061304,P017,S004,2024-09-22,0.1,Seasonal
PRM0012210,TXN00061309,P017,S004,2024-09-27,0.34,Seasonal
PRM0012211,TXN00061311,P017,S004,2024-09-29,0.16,Seasonal
PRM0012212,TXN00061316,P017,S004,2024-10-04,0.3,Festival
PRM0012213,TXN00061324,P017,S004,2024-10-12,0.31,Seasonal
PRM0012214,TXN00061328,P017,S004,2024-10-16,0.33,Seasonal
PRM0012215,TXN00061332,P017,S004,2024-10-20,0.38,Clearance
PRM0012216,TXN00061333,P017,S004,2024-10-21,0.35,Festival
PRM0012217,TXN00061335,P017,S004,2024-10-23,0.36,Seasonal
PRM0012218,TXN00061342,P017,S004,2024-10-30,0.4,Festival
PRM0012219,TXN00061343,P017,S004,2024-10-31,0.32,Flash Sale
PRM0012220,TXN00061354,P017,S004,2024-11-11,0.26,Clearance
PRM0012221,TXN00061356,P017,S004,2024-11-13,0.11,Festival
PRM0012222,TXN00061357,P017,S004,2024-11-14,0.28,Flash Sale
PRM0012223,TXN00061358,P017,S004,2024-11-15,0.08,Festival
PRM0012224,TXN00061366,P017,S004,2024-11-23,0.13,Clearance
PRM0012225,TXN00061370,P017,S004,2024-11-27,0.06,Flash Sale
PRM0012226,TXN00061375,P017,S004,2024-12-02,0.31,Clearance
PRM0012227,TXN00061376,P017,S004,2024-12-03,0.26,Flash Sale
PRM0012228,TXN00061385,P017,S004,2024-12-12,0.38,Clearance
PRM0012229,TXN00061389,P017,S004,2024-12-16,0.29,Festival
PRM0012230,TXN00061390,P017,S004,2024-12-17,0.37,Clearance
PRM0012231,TXN00061392,P017,S004,2024-12-19,0.08,Clearance
PRM0012232,TXN00061396,P017,S004,2024-12-23,0.09,Flash Sale
PRM0012233,TXN00061399,P017,S004,2024-12-26,0.4,Festival
PRM0012234,TXN00061400,P017,S004,2024-12-27,0.28,Flash Sale
PRM0012235,TXN00061405,P017,S005,2023-01-01,0.14,Festival
PRM0012236,TXN00061409,P017,S005,2023-01-05,0.24,Seasonal
PRM0012237,TXN00061412,P017,S005,2023-01-08,0.17,Seasonal
PRM0012238,TXN00061415,P017,S005,2023-01-11,0.07,Flash Sale
PRM0012239,TXN00061417,P017,S005,2023-01-13,0.32,Seasonal
PRM0012240,TXN00061423,P017,S005,2023-01-19,0.27,Festival
PRM0012241,TXN00061430,P017,S005,2023-01-26,0.39,Flash Sale
PRM0012242,TXN00061432,P017,S005,2023-01-28,0.22,Festival
PRM0012243,TXN00061436,P017,S005,2023-02-01,0.33,Flash Sale
PRM0012244,TXN00061439,P017,S005,2023-02-04,0.13,Flash Sale
PRM0012245,TXN00061441,P017,S005,2023-02-06,0.2,Flash Sale
PRM0012246,TXN00061442,P017,S005,2023-02-07,0.28,Clearance
PRM0012247,TXN00061444,P017,S005,2023-02-09,0.31,Clearance
PRM0012248,TXN00061445,P017,S005,2023-02-10,0.27,Seasonal
PRM0012249,TXN00061450,P017,S005,2023-02-15,0.4,Festival
PRM0012250,TXN00061453,P017,S005,2023-02-18,0.15,Clearance
PRM0012251,TXN00061463,P017,S005,2023-02-28,0.17,Flash Sale
PRM0012252,TXN00061471,P017,S005,2023-03-08,0.35,Festival
PRM0012253,TXN00061480,P017,S005,2023-03-17,0.18,Seasonal
PRM0012254,TXN00061484,P017,S005,2023-03-21,0.29,Seasonal
PRM0012255,TXN00061486,P017,S005,2023-03-23,0.06,Flash Sale
PRM0012256,TXN00061499,P017,S005,2023-04-05,0.29,Seasonal
PRM0012257,TXN00061500,P017,S005,2023-04-06,0.3,Seasonal
PRM0012258,TXN00061509,P017,S005,2023-04-15,0.05,Festival
PRM0012259,TXN00061515,P017,S005,2023-04-21,0.34,Festival
PRM0012260,TXN00061538,P017,S005,2023-05-14,0.3,Festival
PRM0012261,TXN00061546,P017,S005,2023-05-22,0.21,Seasonal
PRM0012262,TXN00061548,P017,S005,2023-05-24,0.11,Seasonal
PRM0012263,TXN00061549,P017,S005,2023-05-25,0.36,Festival
PRM0012264,TXN00061559,P017,S005,2023-06-04,0.35,Seasonal
PRM0012265,TXN00061561,P017,S005,2023-06-06,0.29,Flash Sale
PRM0012266,TXN00061563,P017,S005,2023-06-08,0.09,Seasonal
PRM0012267,TXN00061567,P017,S005,2023-06-12,0.15,Flash Sale
PRM0012268,TXN00061570,P017,S005,2023-06-15,0.09,Seasonal
PRM0012269,TXN00061576,P017,S005,2023-06-21,0.17,Flash Sale
PRM0012270,TXN00061583,P017,S005,2023-06-28,0.36,Clearance
PRM0012271,TXN00061586,P017,S005,2023-07-01,0.33,Clearance
PRM0012272,TXN00061589,P017,S005,2023-07-04,0.27,Clearance
PRM0012273,TXN00061592,P017,S005,2023-07-07,0.32,Seasonal
PRM0012274,TXN00061601,P017,S005,2023-07-16,0.39,Festival
PRM0012275,TXN00061604,P017,S005,2023-07-19,0.09,Flash Sale
PRM0012276,TXN00061608,P017,S005,2023-07-23,0.32,Seasonal
PRM0012277,TXN00061613,P017,S005,2023-07-28,0.32,Seasonal
PRM0012278,TXN00061614,P017,S005,2023-07-29,0.13,Flash Sale
PRM0012279,TXN00061621,P017,S005,2023-08-05,0.25,Clearance
PRM0012280,TXN00061624,P017,S005,2023-08-08,0.24,Seasonal
PRM0012281,TXN00061631,P017,S005,2023-08-15,0.08,Festival
PRM0012282,TXN00061637,P017,S005,2023-08-21,0.16,Seasonal
PRM0012283,TXN00061646,P017,S005,2023-08-30,0.13,Festival
PRM0012284,TXN00061655,P017,S005,2023-09-08,0.07,Seasonal
PRM0012285,TXN00061656,P017,S005,2023-09-09,0.33,Festival
PRM0012286,TXN00061660,P017,S005,2023-09-13,0.32,Flash Sale
PRM0012287,TXN00061676,P017,S005,2023-09-29,0.3,Flash Sale
PRM0012288,TXN00061679,P017,S005,2023-10-02,0.21,Festival
PRM0012289,TXN00061684,P017,S005,2023-10-07,0.1,Flash Sale
PRM0012290,TXN00061692,P017,S005,2023-10-15,0.31,Festival
PRM0012291,TXN00061695,P017,S005,2023-10-18,0.39,Festival
PRM0012292,TXN00061718,P017,S005,2023-11-10,0.1,Flash Sale
PRM0012293,TXN00061723,P017,S005,2023-11-15,0.13,Festival
PRM0012294,TXN00061727,P017,S005,2023-11-19,0.18,Clearance
PRM0012295,TXN00061754,P017,S005,2023-12-16,0.14,Clearance
PRM0012296,TXN00061759,P017,S005,2023-12-21,0.05,Seasonal
PRM0012297,TXN00061764,P017,S005,2023-12-26,0.13,Flash Sale
PRM0012298,TXN00061778,P017,S005,2024-01-09,0.06,Festival
PRM0012299,TXN00061790,P017,S005,2024-01-21,0.06,Flash Sale
PRM0012300,TXN00061794,P017,S005,2024-01-25,0.07,Seasonal
PRM0012301,TXN00061797,P017,S005,2024-01-28,0.07,Festival
PRM0012302,TXN00061801,P017,S005,2024-02-01,0.28,Flash Sale
PRM0012303,TXN00061807,P017,S005,2024-02-07,0.12,Flash Sale
PRM0012304,TXN00061808,P017,S005,2024-02-08,0.12,Festival
PRM0012305,TXN00061813,P017,S005,2024-02-13,0.2,Festival
PRM0012306,TXN00061815,P017,S005,2024-02-15,0.24,Seasonal
PRM0012307,TXN00061818,P017,S005,2024-02-18,0.38,Seasonal
PRM0012308,TXN00061820,P017,S005,2024-02-20,0.13,Seasonal
PRM0012309,TXN00061825,P017,S005,2024-02-25,0.22,Festival
PRM0012310,TXN00061828,P017,S005,2024-02-28,0.34,Flash Sale
PRM0012311,TXN00061836,P017,S005,2024-03-07,0.07,Seasonal
PRM0012312,TXN00061843,P017,S005,2024-03-14,0.18,Clearance
PRM0012313,TXN00061847,P017,S005,2024-03-18,0.24,Clearance
PRM0012314,TXN00061852,P017,S005,2024-03-23,0.28,Flash Sale
PRM0012315,TXN00061855,P017,S005,2024-03-26,0.16,Festival
PRM0012316,TXN00061858,P017,S005,2024-03-29,0.34,Seasonal
PRM0012317,TXN00061866,P017,S005,2024-04-06,0.07,Seasonal
PRM0012318,TXN00061868,P017,S005,2024-04-08,0.28,Seasonal
PRM0012319,TXN00061870,P017,S005,2024-04-10,0.26,Flash Sale
PRM0012320,TXN00061872,P017,S005,2024-04-12,0.19,Flash Sale
PRM0012321,TXN00061889,P017,S005,2024-04-29,0.09,Clearance
PRM0012322,TXN00061890,P017,S005,2024-04-30,0.06,Flash Sale
PRM0012323,TXN00061891,P017,S005,2024-05-01,0.33,Festival
PRM0012324,TXN00061892,P017,S005,2024-05-02,0.11,Flash Sale
PRM0012325,TXN00061896,P017,S005,2024-05-06,0.23,Clearance
PRM0012326,TXN00061900,P017,S005,2024-05-10,0.21,Seasonal
PRM0012327,TXN00061907,P017,S005,2024-05-17,0.38,Seasonal
PRM0012328,TXN00061917,P017,S005,2024-05-27,0.27,Seasonal
PRM0012329,TXN00061918,P017,S005,2024-05-28,0.12,Clearance
PRM0012330,TXN00061928,P017,S005,2024-06-07,0.35,Clearance
PRM0012331,TXN00061933,P017,S005,2024-06-12,0.08,Festival
PRM0012332,TXN00061934,P017,S005,2024-06-13,0.36,Clearance
PRM0012333,TXN00061936,P017,S005,2024-06-15,0.25,Seasonal
PRM0012334,TXN00061942,P017,S005,2024-06-21,0.22,Festival
PRM0012335,TXN00061954,P017,S005,2024-07-03,0.26,Clearance
PRM0012336,TXN00061956,P017,S005,2024-07-05,0.3,Seasonal
PRM0012337,TXN00061960,P017,S005,2024-07-09,0.34,Seasonal
PRM0012338,TXN00061968,P017,S005,2024-07-17,0.37,Seasonal
PRM0012339,TXN00061977,P017,S005,2024-07-26,0.11,Seasonal
PRM0012340,TXN00061979,P017,S005,2024-07-28,0.07,Seasonal
PRM0012341,TXN00061983,P017,S005,2024-08-01,0.32,Flash Sale
PRM0012342,TXN00061986,P017,S005,2024-08-04,0.4,Clearance
PRM0012343,TXN00061987,P017,S005,2024-08-05,0.33,Seasonal
PRM0012344,TXN00061988,P017,S005,2024-08-06,0.39,Clearance
PRM0012345,TXN00061997,P017,S005,2024-08-15,0.06,Seasonal
PRM0012346,TXN00062013,P017,S005,2024-08-31,0.33,Clearance
PRM0012347,TXN00062014,P017,S005,2024-09-01,0.39,Flash Sale
PRM0012348,TXN00062018,P017,S005,2024-09-05,0.14,Festival
PRM0012349,TXN00062037,P017,S005,2024-09-24,0.32,Festival
PRM0012350,TXN00062038,P017,S005,2024-09-25,0.07,Festival
PRM0012351,TXN00062042,P017,S005,2024-09-29,0.32,Seasonal
PRM0012352,TXN00062044,P017,S005,2024-10-01,0.28,Clearance
PRM0012353,TXN00062047,P017,S005,2024-10-04,0.33,Seasonal
PRM0012354,TXN00062049,P017,S005,2024-10-06,0.14,Seasonal
PRM0012355,TXN00062053,P017,S005,2024-10-10,0.29,Flash Sale
PRM0012356,TXN00062057,P017,S005,2024-10-14,0.31,Flash Sale
PRM0012357,TXN00062059,P017,S005,2024-10-16,0.05,Festival
PRM0012358,TXN00062064,P017,S005,2024-10-21,0.06,Clearance
PRM0012359,TXN00062067,P017,S005,2024-10-24,0.07,Seasonal
PRM0012360,TXN00062070,P017,S005,2024-10-27,0.22,Seasonal
PRM0012361,TXN00062072,P017,S005,2024-10-29,0.07,Festival
PRM0012362,TXN00062076,P017,S005,2024-11-02,0.11,Clearance
PRM0012363,TXN00062079,P017,S005,2024-11-05,0.17,Festival
PRM0012364,TXN00062080,P017,S005,2024-11-06,0.3,Flash Sale
PRM0012365,TXN00062081,P017,S005,2024-11-07,0.39,Clearance
PRM0012366,TXN00062082,P017,S005,2024-11-08,0.21,Clearance
PRM0012367,TXN00062084,P017,S005,2024-11-10,0.09,Festival
PRM0012368,TXN00062085,P017,S005,2024-11-11,0.31,Clearance
PRM0012369,TXN00062093,P017,S005,2024-11-19,0.35,Clearance
PRM0012370,TXN00062094,P017,S005,2024-11-20,0.07,Festival
PRM0012371,TXN00062097,P017,S005,2024-11-23,0.2,Festival
PRM0012372,TXN00062102,P017,S005,2024-11-28,0.32,Flash Sale
PRM0012373,TXN00062104,P017,S005,2024-11-30,0.16,Clearance
PRM0012374,TXN00062114,P017,S005,2024-12-10,0.07,Flash Sale
PRM0012375,TXN00062115,P017,S005,2024-12-11,0.11,Clearance
PRM0012376,TXN00062118,P017,S005,2024-12-14,0.15,Festival
PRM0012377,TXN00062134,P017,S005,2024-12-30,0.22,Festival
PRM0012378,TXN00062136,P018,S001,2023-01-01,0.3,Flash Sale
PRM0012379,TXN00062138,P018,S001,2023-01-03,0.29,Festival
PRM0012380,TXN00062144,P018,S001,2023-01-09,0.35,Flash Sale
PRM0012381,TXN00062155,P018,S001,2023-01-20,0.08,Seasonal
PRM0012382,TXN00062167,P018,S001,2023-02-01,0.4,Flash Sale
PRM0012383,TXN00062168,P018,S001,2023-02-02,0.24,Clearance
PRM0012384,TXN00062170,P018,S001,2023-02-04,0.2,Clearance
PRM0012385,TXN00062183,P018,S001,2023-02-17,0.36,Seasonal
PRM0012386,TXN00062187,P018,S001,2023-02-21,0.19,Clearance
PRM0012387,TXN00062197,P018,S001,2023-03-03,0.36,Festival
PRM0012388,TXN00062206,P018,S001,2023-03-12,0.13,Clearance
PRM0012389,TXN00062209,P018,S001,2023-03-15,0.12,Clearance
PRM0012390,TXN00062215,P018,S001,2023-03-21,0.17,Clearance
PRM0012391,TXN00062227,P018,S001,2023-04-02,0.19,Flash Sale
PRM0012392,TXN00062233,P018,S001,2023-04-08,0.21,Seasonal
PRM0012393,TXN00062238,P018,S001,2023-04-13,0.21,Seasonal
PRM0012394,TXN00062241,P018,S001,2023-04-16,0.19,Flash Sale
PRM0012395,TXN00062250,P018,S001,2023-04-25,0.07,Festival
PRM0012396,TXN00062257,P018,S001,2023-05-02,0.37,Flash Sale
PRM0012397,TXN00062285,P018,S001,2023-05-30,0.4,Seasonal
PRM0012398,TXN00062287,P018,S001,2023-06-01,0.12,Flash Sale
PRM0012399,TXN00062293,P018,S001,2023-06-07,0.18,Seasonal
PRM0012400,TXN00062296,P018,S001,2023-06-10,0.32,Flash Sale
PRM0012401,TXN00062300,P018,S001,2023-06-14,0.17,Flash Sale
PRM0012402,TXN00062304,P018,S001,2023-06-18,0.26,Festival
PRM0012403,TXN00062316,P018,S001,2023-06-30,0.38,Clearance
PRM0012404,TXN00062321,P018,S001,2023-07-05,0.12,Clearance
PRM0012405,TXN00062327,P018,S001,2023-07-11,0.21,Flash Sale
PRM0012406,TXN00062330,P018,S001,2023-07-14,0.18,Clearance
PRM0012407,TXN00062332,P018,S001,2023-07-16,0.23,Flash Sale
PRM0012408,TXN00062334,P018,S001,2023-07-18,0.15,Flash Sale
PRM0012409,TXN00062358,P018,S001,2023-08-11,0.07,Clearance
PRM0012410,TXN00062360,P018,S001,2023-08-13,0.21,Festival
PRM0012411,TXN00062361,P018,S001,2023-08-14,0.07,Clearance
PRM0012412,TXN00062362,P018,S001,2023-08-15,0.26,Flash Sale
PRM0012413,TXN00062364,P018,S001,2023-08-17,0.3,Clearance
PRM0012414,TXN00062367,P018,S001,2023-08-20,0.4,Clearance
PRM0012415,TXN00062381,P018,S001,2023-09-03,0.07,Seasonal
PRM0012416,TXN00062382,P018,S001,2023-09-04,0.15,Festival
PRM0012417,TXN00062390,P018,S001,2023-09-12,0.25,Clearance
PRM0012418,TXN00062391,P018,S001,2023-09-13,0.39,Festival
PRM0012419,TXN00062395,P018,S001,2023-09-17,0.37,Festival
PRM0012420,TXN00062397,P018,S001,2023-09-19,0.39,Clearance
PRM0012421,TXN00062399,P018,S001,2023-09-21,0.33,Clearance
PRM0012422,TXN00062401,P018,S001,2023-09-23,0.27,Festival
PRM0012423,TXN00062405,P018,S001,2023-09-27,0.09,Seasonal
PRM0012424,TXN00062407,P018,S001,2023-09-29,0.33,Seasonal
PRM0012425,TXN00062408,P018,S001,2023-09-30,0.36,Seasonal
PRM0012426,TXN00062411,P018,S001,2023-10-03,0.27,Festival
PRM0012427,TXN00062420,P018,S001,2023-10-12,0.27,Festival
PRM0012428,TXN00062425,P018,S001,2023-10-17,0.17,Clearance
PRM0012429,TXN00062426,P018,S001,2023-10-18,0.28,Festival
PRM0012430,TXN00062427,P018,S001,2023-10-19,0.05,Flash Sale
PRM0012431,TXN00062434,P018,S001,2023-10-26,0.36,Festival
PRM0012432,TXN00062441,P018,S001,2023-11-02,0.32,Festival
PRM0012433,TXN00062443,P018,S001,2023-11-04,0.15,Festival
PRM0012434,TXN00062453,P018,S001,2023-11-14,0.14,Clearance
PRM0012435,TXN00062457,P018,S001,2023-11-18,0.31,Festival
PRM0012436,TXN00062479,P018,S001,2023-12-10,0.16,Flash Sale
PRM0012437,TXN00062480,P018,S001,2023-12-11,0.05,Clearance
PRM0012438,TXN00062482,P018,S001,2023-12-13,0.19,Flash Sale
PRM0012439,TXN00062484,P018,S001,2023-12-15,0.09,Clearance
PRM0012440,TXN00062485,P018,S001,2023-12-16,0.24,Flash Sale
PRM0012441,TXN00062493,P018,S001,2023-12-24,0.07,Seasonal
PRM0012442,TXN00062495,P018,S001,2023-12-26,0.32,Festival
PRM0012443,TXN00062496,P018,S001,2023-12-27,0.14,Festival
PRM0012444,TXN00062499,P018,S001,2023-12-30,0.25,Seasonal
PRM0012445,TXN00062500,P018,S001,2023-12-31,0.22,Festival
PRM0012446,TXN00062504,P018,S001,2024-01-04,0.33,Festival
PRM0012447,TXN00062507,P018,S001,2024-01-07,0.28,Flash Sale
PRM0012448,TXN00062513,P018,S001,2024-01-13,0.17,Seasonal
PRM0012449,TXN00062523,P018,S001,2024-01-23,0.08,Festival
PRM0012450,TXN00062537,P018,S001,2024-02-06,0.06,Festival
PRM0012451,TXN00062545,P018,S001,2024-02-14,0.14,Flash Sale
PRM0012452,TXN00062546,P018,S001,2024-02-15,0.3,Seasonal
PRM0012453,TXN00062551,P018,S001,2024-02-20,0.28,Flash Sale
PRM0012454,TXN00062558,P018,S001,2024-02-27,0.15,Flash Sale
PRM0012455,TXN00062570,P018,S001,2024-03-10,0.17,Festival
PRM0012456,TXN00062580,P018,S001,2024-03-20,0.08,Festival
PRM0012457,TXN00062581,P018,S001,2024-03-21,0.07,Seasonal
PRM0012458,TXN00062586,P018,S001,2024-03-26,0.3,Flash Sale
PRM0012459,TXN00062589,P018,S001,2024-03-29,0.38,Clearance
PRM0012460,TXN00062594,P018,S001,2024-04-03,0.33,Festival
PRM0012461,TXN00062600,P018,S001,2024-04-09,0.26,Clearance
PRM0012462,TXN00062603,P018,S001,2024-04-12,0.3,Seasonal
PRM0012463,TXN00062609,P018,S001,2024-04-18,0.33,Clearance
PRM0012464,TXN00062631,P018,S001,2024-05-10,0.33,Festival
PRM0012465,TXN00062633,P018,S001,2024-05-12,0.33,Festival
PRM0012466,TXN00062640,P018,S001,2024-05-19,0.31,Flash Sale
PRM0012467,TXN00062644,P018,S001,2024-05-23,0.22,Clearance
PRM0012468,TXN00062653,P018,S001,2024-06-01,0.4,Festival
PRM0012469,TXN00062658,P018,S001,2024-06-06,0.06,Festival
PRM0012470,TXN00062664,P018,S001,2024-06-12,0.21,Festival
PRM0012471,TXN00062666,P018,S001,2024-06-14,0.15,Clearance
PRM0012472,TXN00062668,P018,S001,2024-06-16,0.23,Flash Sale
PRM0012473,TXN00062675,P018,S001,2024-06-23,0.29,Festival
PRM0012474,TXN00062679,P018,S001,2024-06-27,0.23,Festival
PRM0012475,TXN00062682,P018,S001,2024-06-30,0.25,Festival
PRM0012476,TXN00062685,P018,S001,2024-07-03,0.36,Festival
PRM0012477,TXN00062686,P018,S001,2024-07-04,0.39,Clearance
PRM0012478,TXN00062688,P018,S001,2024-07-06,0.34,Clearance
PRM0012479,TXN00062700,P018,S001,2024-07-18,0.19,Festival
PRM0012480,TXN00062724,P018,S001,2024-08-11,0.09,Flash Sale
PRM0012481,TXN00062731,P018,S001,2024-08-18,0.4,Festival
PRM0012482,TXN00062743,P018,S001,2024-08-30,0.08,Seasonal
PRM0012483,TXN00062748,P018,S001,2024-09-04,0.06,Seasonal
PRM0012484,TXN00062767,P018,S001,2024-09-23,0.18,Seasonal
PRM0012485,TXN00062775,P018,S001,2024-10-01,0.21,Flash Sale
PRM0012486,TXN00062776,P018,S001,2024-10-02,0.17,Seasonal
PRM0012487,TXN00062783,P018,S001,2024-10-09,0.15,Festival
PRM0012488,TXN00062785,P018,S001,2024-10-11,0.06,Seasonal
PRM0012489,TXN00062786,P018,S001,2024-10-12,0.22,Seasonal
PRM0012490,TXN00062789,P018,S001,2024-10-15,0.24,Flash Sale
PRM0012491,TXN00062790,P018,S001,2024-10-16,0.07,Flash Sale
PRM0012492,TXN00062792,P018,S001,2024-10-18,0.36,Festival
PRM0012493,TXN00062796,P018,S001,2024-10-22,0.13,Seasonal
PRM0012494,TXN00062800,P018,S001,2024-10-26,0.32,Clearance
PRM0012495,TXN00062807,P018,S001,2024-11-02,0.13,Festival
PRM0012496,TXN00062818,P018,S001,2024-11-13,0.11,Clearance
PRM0012497,TXN00062820,P018,S001,2024-11-15,0.31,Festival
PRM0012498,TXN00062824,P018,S001,2024-11-19,0.39,Clearance
PRM0012499,TXN00062827,P018,S001,2024-11-22,0.23,Flash Sale
PRM0012500,TXN00062828,P018,S001,2024-11-23,0.26,Seasonal
PRM0012501,TXN00062829,P018,S001,2024-11-24,0.32,Flash Sale
PRM0012502,TXN00062830,P018,S001,2024-11-25,0.33,Seasonal
PRM0012503,TXN00062845,P018,S001,2024-12-10,0.12,Seasonal
PRM0012504,TXN00062846,P018,S001,2024-12-11,0.35,Clearance
PRM0012505,TXN00062849,P018,S001,2024-12-14,0.18,Seasonal
PRM0012506,TXN00062853,P018,S001,2024-12-18,0.32,Seasonal
PRM0012507,TXN00062854,P018,S001,2024-12-19,0.16,Flash Sale
PRM0012508,TXN00062857,P018,S001,2024-12-22,0.18,Flash Sale
PRM0012509,TXN00062866,P018,S001,2024-12-31,0.27,Seasonal
PRM0012510,TXN00062869,P018,S002,2023-01-03,0.33,Festival
PRM0012511,TXN00062877,P018,S002,2023-01-11,0.22,Flash Sale
PRM0012512,TXN00062879,P018,S002,2023-01-13,0.09,Flash Sale
PRM0012513,TXN00062880,P018,S002,2023-01-14,0.29,Clearance
PRM0012514,TXN00062886,P018,S002,2023-01-20,0.23,Festival
PRM0012515,TXN00062888,P018,S002,2023-01-22,0.15,Flash Sale
PRM0012516,TXN00062892,P018,S002,2023-01-26,0.19,Clearance
PRM0012517,TXN00062901,P018,S002,2023-02-04,0.29,Seasonal
PRM0012518,TXN00062903,P018,S002,2023-02-06,0.38,Flash Sale
PRM0012519,TXN00062906,P018,S002,2023-02-09,0.11,Clearance
PRM0012520,TXN00062908,P018,S002,2023-02-11,0.3,Seasonal
PRM0012521,TXN00062909,P018,S002,2023-02-12,0.2,Festival
PRM0012522,TXN00062915,P018,S002,2023-02-18,0.28,Seasonal
PRM0012523,TXN00062917,P018,S002,2023-02-20,0.22,Seasonal
PRM0012524,TXN00062931,P018,S002,2023-03-06,0.3,Flash Sale
PRM0012525,TXN00062936,P018,S002,2023-03-11,0.34,Festival
PRM0012526,TXN00062941,P018,S002,2023-03-16,0.17,Festival
PRM0012527,TXN00062943,P018,S002,2023-03-18,0.17,Flash Sale
PRM0012528,TXN00062945,P018,S002,2023-03-20,0.34,Flash Sale
PRM0012529,TXN00062951,P018,S002,2023-03-26,0.34,Clearance
PRM0012530,TXN00062953,P018,S002,2023-03-28,0.28,Clearance
PRM0012531,TXN00062958,P018,S002,2023-04-02,0.25,Clearance
PRM0012532,TXN00062967,P018,S002,2023-04-11,0.11,Clearance
PRM0012533,TXN00062982,P018,S002,2023-04-26,0.12,Seasonal
PRM0012534,TXN00062984,P018,S002,2023-04-28,0.1,Flash Sale
PRM0012535,TXN00062988,P018,S002,2023-05-02,0.24,Festival
